User ID,Age,Gender,Location,Language,Education Level,Likes and Reactions,Followed Accounts,Device Usage,Time Spent Online (hrs/weekday),Time Spent Online (hrs/weekend),Click-Through Rates (CTR),Conversion Rates,Ad Interaction Time (sec),Income Level,Top Interests
416,35-44,Male,Rural,Hindi,PhD,6514,435,Tablet,2.1,4.1,0.135,0.04,62,80k-100k,"Software Engineering, Fitness and Wellness"
933,65+,Female,Rural,English,Technical,6300,421,Tablet,3.5,4.0,0.118,0.025,159,100k+,Gourmet Cooking
766,35-44,Female,Suburban,Mandarin,Master,4343,16,Mobile + Desktop,1.9,1.3,0.168,0.083,28,100k+,"Gourmet Cooking, Digital Marketing, Investing and Finance, Software Engineering"
907,55-64,Female,Urban,Mandarin,High School,8533,273,Mobile + Desktop,1.7,3.5,0.045,0.023,49,0-20k,"Pet Care, Music Production, Data Science"
836,35-44,Female,Urban,Hindi,Bachelor,3442,274,Mobile Only,1.6,1.4,0.006,0.016,67,60k-80k,"DIY Crafts, Digital Marketing, Gardening"
888,25-34,Female,Suburban,Mandarin,Bachelor,4655,367,Tablet,1.8,4.0,0.072,0.085,29,40k-60k,"DIY Crafts, Fashion Modelling"
130,35-44,Female,Rural,English,High School,7769,443,Mobile Only,1.2,5.7,0.176,0.056,117,80k-100k,"Photography, Fashion Modelling, Travel and Adventure"
638,25-34,Female,Suburban,Hindi,PhD,6826,405,Mobile + Desktop,0.7,5.3,0.23,0.093,90,0-20k,"Data Science, Gourmet Cooking, Pet Care, Fitness and Wellness"
403,35-44,Female,Rural,Mandarin,PhD,8407,206,Mobile + Desktop,0.8,7.5,0.154,0.035,39,20k-40k,"Gourmet Cooking, Eco-Friendly Living, Fashion Modelling"
785,25-34,Male,Suburban,Mandarin,Bachelor,4925,358,Desktop Only,2.2,2.7,0.205,0.065,49,0-20k,"Gardening, Fitness and Wellness, Gourmet Cooking, Investing and Finance"
771,18-24,Male,Rural,Mandarin,Master,7428,47,Tablet,1.8,7.3,0.085,0.032,75,0-20k,"Software Engineering, Data Science"
736,55-64,Female,Suburban,Mandarin,Master,886,91,Tablet,4.6,6.6,0.183,0.095,170,0-20k,"DIY Crafts, Eco-Friendly Living, Pet Care, Digital Marketing"
914,35-44,Male,Rural,Spanish,Technical,6300,280,Mobile + Desktop,1.8,7.0,0.199,0.053,78,20k-40k,"Investing and Finance, Music Production, Fitness and Wellness, Fashion Modelling"
220,55-64,Male,Suburban,Spanish,Technical,4348,216,Mobile Only,1.1,4.9,0.219,0.06,6,60k-80k,Investing and Finance
642,25-34,Male,Suburban,Spanish,Master,716,112,Desktop Only,0.7,5.1,0.229,0.057,71,80k-100k,"Digital Marketing, Reading and Literature, Gourmet Cooking, Investing and Finance"
916,35-44,Male,Urban,English,High School,9092,163,Desktop Only,5.0,2.7,0.143,0.049,107,60k-80k,"Music Production, Fashion Modelling, Pet Care, Photography"
753,45-54,Male,Urban,Mandarin,Technical,7111,101,Mobile + Desktop,2.2,1.7,0.21,0.08,175,20k-40k,Pet Care
807,55-64,Female,Rural,Mandarin,Master,2931,55,Tablet,2.8,5.3,0.008,0.09,97,60k-80k,"Fitness and Wellness, Data Science"
920,18-24,Male,Urban,Spanish,High School,855,301,Desktop Only,0.7,1.9,0.104,0.067,118,80k-100k,"Reading and Literature, Travel and Adventure"
625,45-54,Male,Rural,English,High School,8096,75,Mobile + Desktop,1.2,2.3,0.207,0.042,161,0-20k,"Investing and Finance, Music Production"
875,18-24,Female,Suburban,Hindi,Master,4832,22,Mobile + Desktop,1.1,6.0,0.217,0.01,174,0-20k,"Data Science, Travel and Adventure, Reading and Literature, Investing and Finance"
761,25-34,Female,Rural,English,High School,243,359,Mobile Only,2.5,4.1,0.114,0.004,177,20k-40k,"Reading and Literature, Gardening, Fashion Modelling, Eco-Friendly Living"
387,25-34,Male,Urban,Mandarin,PhD,5517,26,Tablet,3.2,1.2,0.061,0.034,59,40k-60k,"Fashion Modelling, Gardening, Digital Marketing"
973,45-54,Male,Rural,Mandarin,Master,645,445,Tablet,4.5,3.1,0.199,0.003,141,40k-60k,"Fashion Modelling, Reading and Literature, Gardening, Eco-Friendly Living"
510,45-54,Female,Rural,Spanish,High School,2909,472,Desktop Only,2.8,6.2,0.074,0.003,31,40k-60k,"DIY Crafts, Fashion Modelling, Gaming"
268,45-54,Male,Suburban,Mandarin,Bachelor,3941,401,Desktop Only,1.6,4.2,0.134,0.084,69,60k-80k,"Fashion Modelling, DIY Crafts, Digital Marketing"
820,25-34,Female,Urban,Mandarin,Technical,8267,421,Mobile Only,1.2,4.9,0.194,0.041,161,100k+,Fashion Modelling
442,65+,Female,Urban,Spanish,Master,9212,85,Mobile Only,3.5,5.5,0.094,0.075,104,100k+,Photography
497,35-44,Female,Suburban,Spanish,PhD,4667,213,Tablet,3.4,2.2,0.019,0.05,63,100k+,"Reading and Literature, Software Engineering, DIY Crafts"
113,55-64,Female,Suburban,Spanish,Bachelor,4370,460,Desktop Only,1.0,7.5,0.218,0.098,172,80k-100k,Gaming
692,35-44,Male,Urban,Mandarin,Master,3820,48,Tablet,3.7,2.3,0.162,0.007,40,20k-40k,"Gardening, Gaming"
233,35-44,Male,Suburban,Hindi,Master,1971,411,Mobile + Desktop,0.6,4.5,0.158,0.089,59,40k-60k,"Pet Care, Fitness and Wellness, Investing and Finance"
870,55-64,Female,Rural,English,Bachelor,3183,430,Mobile Only,4.7,1.7,0.226,0.049,34,60k-80k,"Investing and Finance, Photography, Travel and Adventure"
608,25-34,Male,Suburban,Hindi,High School,8181,333,Tablet,3.0,3.0,0.192,0.088,16,0-20k,"Software Engineering, Eco-Friendly Living"
672,55-64,Female,Suburban,Hindi,PhD,3772,171,Mobile + Desktop,4.3,2.6,0.12,0.089,99,100k+,"Gaming, Music Production, Fashion Modelling, Gardening"
374,45-54,Male,Suburban,Spanish,Master,8281,51,Tablet,1.6,7.6,0.176,0.032,5,60k-80k,"Reading and Literature, Photography"
982,45-54,Male,Suburban,Mandarin,High School,9565,62,Desktop Only,2.8,4.5,0.214,0.09,30,40k-60k,"Fashion Modelling, Pet Care, Data Science, Travel and Adventure"
843,25-34,Male,Suburban,Mandarin,Bachelor,8107,19,Mobile + Desktop,4.6,6.6,0.249,0.082,113,60k-80k,"Fashion Modelling, Gardening"
234,35-44,Male,Urban,English,Technical,8015,215,Desktop Only,2.4,3.3,0.149,0.098,53,40k-60k,"Gourmet Cooking, Music Production, Data Science, Fashion Modelling"
786,55-64,Female,Rural,Mandarin,High School,8847,191,Tablet,2.8,6.3,0.011,0.012,18,0-20k,"Software Engineering, Fashion Modelling, Pet Care, Data Science"
677,18-24,Female,Rural,Hindi,Bachelor,2221,246,Tablet,2.4,5.5,0.229,0.027,14,60k-80k,"Data Science, Reading and Literature, Gaming, Fashion Modelling"
318,25-34,Female,Rural,English,Master,4579,247,Mobile Only,3.7,5.9,0.022,0.025,144,80k-100k,"Investing and Finance, Photography"
649,45-54,Female,Rural,Mandarin,Bachelor,2730,22,Mobile Only,4.0,6.0,0.239,0.058,71,100k+,"Reading and Literature, Software Engineering"
411,25-34,Female,Rural,Hindi,High School,4913,316,Desktop Only,2.5,4.4,0.18,0.081,100,20k-40k,"Gaming, Reading and Literature, DIY Crafts"
899,18-24,Female,Suburban,Spanish,Technical,1369,30,Mobile + Desktop,4.9,1.5,0.144,0.008,148,40k-60k,Fitness and Wellness
710,45-54,Female,Urban,Hindi,Master,656,358,Tablet,4.3,4.9,0.027,0.004,142,40k-60k,Reading and Literature
359,55-64,Female,Rural,Spanish,Bachelor,787,377,Mobile + Desktop,2.0,2.0,0.086,0.04,137,40k-60k,"DIY Crafts, Gourmet Cooking, Reading and Literature"
259,35-44,Female,Rural,Hindi,Master,8434,387,Desktop Only,2.7,4.0,0.104,0.036,100,40k-60k,"DIY Crafts, Photography"
745,25-34,Male,Rural,Spanish,Technical,3526,11,Mobile + Desktop,0.9,5.5,0.084,0.017,169,60k-80k,"Pet Care, Data Science, Travel and Adventure, Fitness and Wellness"
628,45-54,Female,Rural,Spanish,Bachelor,5043,180,Mobile + Desktop,3.3,4.2,0.038,0.031,88,40k-60k,Investing and Finance
633,35-44,Male,Urban,Mandarin,PhD,8192,448,Tablet,4.8,2.7,0.243,0.059,67,40k-60k,"Reading and Literature, Eco-Friendly Living"
283,25-34,Female,Urban,Hindi,Master,4571,71,Tablet,3.7,7.9,0.045,0.093,156,100k+,"Fashion Modelling, DIY Crafts, Travel and Adventure, Gourmet Cooking"
377,55-64,Male,Rural,Mandarin,Master,6480,285,Mobile Only,1.9,5.0,0.045,0.077,73,20k-40k,"Software Engineering, Fitness and Wellness"
385,45-54,Male,Rural,Mandarin,High School,3724,109,Mobile Only,1.8,5.0,0.201,0.045,83,0-20k,Gardening
225,25-34,Female,Urban,Mandarin,Master,4918,414,Tablet,4.6,5.8,0.04,0.072,91,40k-60k,"Travel and Adventure, Eco-Friendly Living, Data Science"
954,55-64,Female,Urban,Mandarin,Technical,408,230,Tablet,2.7,6.9,0.097,0.097,149,20k-40k,"Gaming, Investing and Finance, Music Production"
815,55-64,Female,Urban,Spanish,PhD,3189,202,Mobile + Desktop,2.2,5.6,0.217,0.067,62,60k-80k,"Pet Care, Eco-Friendly Living, DIY Crafts, Digital Marketing"
473,18-24,Female,Suburban,Mandarin,Technical,7993,263,Mobile Only,3.8,1.8,0.089,0.033,35,0-20k,"Fitness and Wellness, Reading and Literature"
348,18-24,Male,Suburban,Hindi,Bachelor,3297,246,Tablet,2.6,5.6,0.226,0.055,33,0-20k,"DIY Crafts, Photography, Gardening, Fitness and Wellness"
506,25-34,Female,Urban,Hindi,Master,8717,390,Mobile + Desktop,1.7,7.5,0.001,0.084,20,40k-60k,"Eco-Friendly Living, Photography, DIY Crafts, Gaming"
640,25-34,Female,Suburban,Mandarin,Technical,6530,78,Desktop Only,4.1,4.2,0.07,0.001,38,0-20k,"Eco-Friendly Living, Gaming, Reading and Literature, Photography"
988,35-44,Female,Rural,Mandarin,Master,5192,213,Mobile Only,4.4,4.4,0.076,0.072,23,40k-60k,Travel and Adventure
929,45-54,Female,Urban,Hindi,Technical,8316,241,Mobile + Desktop,5.0,3.7,0.093,0.018,54,40k-60k,"Gardening, Photography, Eco-Friendly Living, Pet Care"
906,55-64,Male,Suburban,Mandarin,PhD,1780,285,Mobile + Desktop,0.5,7.7,0.07,0.064,42,20k-40k,"Eco-Friendly Living, Travel and Adventure, Digital Marketing"
620,45-54,Female,Rural,English,Master,647,498,Mobile + Desktop,3.6,7.5,0.13,0.021,33,60k-80k,"Gaming, Data Science"
856,25-34,Male,Urban,Hindi,Master,2036,478,Tablet,0.5,1.4,0.197,0.057,74,80k-100k,"Gaming, Software Engineering"
804,45-54,Female,Suburban,English,Bachelor,7589,48,Tablet,2.1,1.1,0.024,0.067,10,40k-60k,"Gourmet Cooking, Pet Care, Fashion Modelling"
646,55-64,Male,Rural,Mandarin,Master,2665,322,Tablet,4.1,5.4,0.107,0.071,135,60k-80k,"Reading and Literature, Pet Care, Gaming"
847,18-24,Male,Suburban,Hindi,Bachelor,8838,94,Mobile Only,3.8,2.7,0.1,0.018,117,0-20k,"Investing and Finance, Photography"
557,18-24,Male,Urban,Mandarin,High School,1417,425,Tablet,0.5,2.3,0.151,0.096,142,0-20k,"Music Production, Software Engineering, Travel and Adventure"
958,18-24,Male,Urban,Hindi,PhD,238,51,Desktop Only,3.0,4.9,0.206,0.048,102,40k-60k,"Travel and Adventure, Fashion Modelling, Gaming, Digital Marketing"
578,55-64,Male,Urban,English,Technical,9369,61,Tablet,2.8,6.7,0.197,0.057,129,0-20k,"Music Production, Gardening"
796,55-64,Female,Suburban,Hindi,Master,3376,20,Desktop Only,1.0,2.6,0.064,0.081,100,20k-40k,"Pet Care, Gourmet Cooking, Fashion Modelling"
86,25-34,Male,Rural,English,Bachelor,3361,265,Tablet,4.5,6.5,0.069,0.088,174,60k-80k,"Digital Marketing, Gourmet Cooking, Eco-Friendly Living, Music Production"
243,55-64,Male,Urban,English,Bachelor,7116,16,Mobile Only,4.0,3.1,0.206,0.087,20,40k-60k,"Photography, Fitness and Wellness, Pet Care"
699,25-34,Female,Urban,Hindi,Technical,1838,100,Tablet,2.0,3.3,0.081,0.06,56,100k+,Fitness and Wellness
160,45-54,Male,Urban,English,Bachelor,3660,141,Mobile Only,2.4,1.6,0.133,0.029,19,20k-40k,Software Engineering
525,55-64,Male,Suburban,English,High School,3064,405,Desktop Only,2.2,2.9,0.045,0.072,115,0-20k,"Pet Care, Reading and Literature"
36,55-64,Male,Urban,English,PhD,5606,132,Mobile Only,3.6,7.6,0.154,0.056,14,60k-80k,"Music Production, DIY Crafts"
541,65+,Male,Urban,Spanish,Master,9242,496,Tablet,0.6,1.4,0.242,0.099,142,20k-40k,Photography
171,45-54,Female,Urban,English,Bachelor,3396,256,Mobile Only,4.2,1.9,0.159,0.048,61,0-20k,"Fashion Modelling, Fitness and Wellness, Investing and Finance, Data Science"
655,35-44,Female,Rural,English,Bachelor,7476,383,Mobile Only,4.8,3.7,0.2,0.069,43,0-20k,"Travel and Adventure, Music Production, Fashion Modelling"
891,45-54,Male,Rural,Hindi,High School,7224,404,Desktop Only,2.5,2.1,0.178,0.1,99,60k-80k,"Data Science, Reading and Literature, Pet Care"
858,35-44,Male,Urban,English,PhD,982,239,Mobile + Desktop,1.7,3.6,0.03,0.077,115,80k-100k,"Data Science, Eco-Friendly Living, Reading and Literature, DIY Crafts"
848,65+,Male,Urban,English,Bachelor,4826,58,Desktop Only,1.9,3.4,0.091,0.011,73,100k+,"Travel and Adventure, Eco-Friendly Living, Digital Marketing, Data Science"
945,25-34,Female,Rural,Mandarin,Technical,8887,99,Desktop Only,3.7,5.2,0.145,0.011,30,60k-80k,Gardening
734,35-44,Female,Urban,Hindi,Technical,5699,185,Tablet,4.1,6.7,0.12,0.024,175,40k-60k,"Photography, Music Production, Pet Care"
96,35-44,Male,Rural,Mandarin,PhD,913,92,Mobile Only,4.7,7.3,0.131,0.063,169,40k-60k,"Pet Care, Gourmet Cooking, Software Engineering, Reading and Literature"
564,18-24,Male,Suburban,Hindi,Master,8182,76,Desktop Only,4.5,6.1,0.011,0.032,65,60k-80k,"Pet Care, Digital Marketing, Fashion Modelling, Gardening"
241,55-64,Male,Suburban,Mandarin,Bachelor,5853,374,Desktop Only,1.9,5.8,0.098,0.024,109,60k-80k,"Fitness and Wellness, Photography, Investing and Finance, Software Engineering"
743,45-54,Male,Rural,Mandarin,Bachelor,7316,107,Mobile Only,3.5,4.1,0.065,0.027,33,100k+,"Travel and Adventure, Pet Care, Software Engineering"
575,55-64,Female,Urban,English,PhD,9843,240,Mobile + Desktop,5.0,7.4,0.161,0.038,135,0-20k,Reading and Literature
691,25-34,Female,Rural,Mandarin,High School,7227,208,Tablet,1.4,3.6,0.171,0.073,19,40k-60k,"Gardening, DIY Crafts, Gaming"
461,18-24,Female,Suburban,English,High School,1605,425,Mobile Only,0.8,7.2,0.179,0.062,109,100k+,Reading and Literature
554,35-44,Male,Rural,English,Master,3930,335,Mobile + Desktop,3.0,6.0,0.005,0.08,48,40k-60k,"Software Engineering, Photography, Digital Marketing, Gardening"
889,18-24,Female,Suburban,Spanish,Master,5745,183,Desktop Only,2.5,3.8,0.192,0.047,168,100k+,"Travel and Adventure, Fashion Modelling, Music Production"
207,18-24,Male,Suburban,Spanish,High School,2981,85,Mobile Only,1.3,4.5,0.078,0.001,82,100k+,"DIY Crafts, Gardening, Photography"
393,25-34,Female,Suburban,Spanish,Technical,5918,260,Tablet,1.0,6.8,0.194,0.013,34,20k-40k,"Fitness and Wellness, Fashion Modelling"
795,18-24,Female,Rural,English,PhD,9394,381,Tablet,2.4,7.6,0.129,0.067,76,100k+,Photography
398,35-44,Female,Rural,English,Master,6246,433,Mobile Only,2.5,5.4,0.014,0.08,176,100k+,Digital Marketing
767,45-54,Male,Rural,English,Technical,9649,435,Desktop Only,3.2,4.9,0.161,0.017,59,80k-100k,"Fashion Modelling, DIY Crafts, Gourmet Cooking"
849,35-44,Male,Rural,Hindi,PhD,7770,335,Desktop Only,4.4,5.1,0.003,0.097,120,40k-60k,Travel and Adventure
218,45-54,Female,Suburban,Mandarin,High School,2148,446,Tablet,3.8,2.3,0.126,0.024,152,80k-100k,"Fitness and Wellness, Data Science, Eco-Friendly Living"
5,25-34,Female,Urban,English,Technical,6848,371,Mobile Only,2.0,3.8,0.175,0.022,99,20k-40k,"Fitness and Wellness, Investing and Finance, Gardening, Music Production"
769,25-34,Male,Suburban,Mandarin,Master,4285,62,Mobile Only,0.5,2.5,0.21,0.026,29,80k-100k,Eco-Friendly Living
643,25-34,Male,Rural,Mandarin,Master,3744,48,Mobile Only,2.9,5.4,0.097,0.002,66,60k-80k,Pet Care
930,25-34,Female,Urban,English,Master,5038,102,Desktop Only,1.4,7.7,0.005,0.043,33,20k-40k,"Gardening, Eco-Friendly Living"
613,45-54,Female,Urban,English,Technical,6704,271,Desktop Only,4.7,7.0,0.177,0.05,14,0-20k,"Gardening, Investing and Finance, Gaming"
739,35-44,Male,Rural,English,Technical,4372,25,Desktop Only,4.7,4.0,0.198,0.095,128,80k-100k,"Data Science, Pet Care, DIY Crafts, Digital Marketing"
547,18-24,Female,Suburban,Mandarin,High School,9814,323,Desktop Only,4.5,3.9,0.043,0.071,146,40k-60k,"Eco-Friendly Living, Travel and Adventure, Digital Marketing, DIY Crafts"
726,55-64,Female,Urban,English,High School,8050,487,Tablet,2.7,3.9,0.235,0.033,40,0-20k,"Gourmet Cooking, Reading and Literature, Gaming, Investing and Finance"
684,45-54,Male,Urban,English,Technical,4804,29,Tablet,5.0,5.6,0.03,0.042,46,0-20k,"Fashion Modelling, Gourmet Cooking, Travel and Adventure, Investing and Finance"
99,18-24,Female,Rural,Spanish,Technical,8614,19,Mobile + Desktop,2.5,2.0,0.176,0.091,83,40k-60k,"Gourmet Cooking, Fitness and Wellness"
805,35-44,Male,Rural,Mandarin,PhD,9827,232,Mobile + Desktop,1.1,2.9,0.165,0.063,8,80k-100k,"Data Science, Digital Marketing, Pet Care, DIY Crafts"
728,45-54,Female,Rural,English,Master,4726,488,Mobile Only,4.4,6.5,0.125,0.009,36,20k-40k,"Gaming, Investing and Finance, Gourmet Cooking, Travel and Adventure"
574,45-54,Male,Urban,Spanish,PhD,6462,147,Desktop Only,3.9,1.1,0.062,0.007,158,80k-100k,"Music Production, Gaming"
407,25-34,Female,Suburban,Spanish,Bachelor,1440,225,Mobile + Desktop,3.5,3.6,0.166,0.031,118,20k-40k,"Music Production, Pet Care"
503,25-34,Female,Urban,Spanish,High School,8462,288,Tablet,2.9,4.7,0.188,0.008,108,80k-100k,"Pet Care, Digital Marketing"
48,35-44,Male,Urban,English,Bachelor,8631,309,Desktop Only,2.3,4.1,0.031,0.02,125,0-20k,"Digital Marketing, Eco-Friendly Living"
33,18-24,Female,Urban,Spanish,Master,8234,433,Mobile + Desktop,2.7,4.1,0.229,0.003,163,100k+,"Pet Care, DIY Crafts, Digital Marketing, Investing and Finance"
780,45-54,Female,Suburban,Mandarin,Master,2606,57,Mobile + Desktop,2.6,6.5,0.0,0.093,117,20k-40k,"Fashion Modelling, Reading and Literature, Gourmet Cooking"
840,45-54,Male,Urban,Spanish,Bachelor,1272,239,Desktop Only,3.7,4.7,0.18,0.013,172,20k-40k,"Software Engineering, Data Science, Gourmet Cooking"
201,45-54,Female,Rural,English,Bachelor,7264,378,Mobile + Desktop,2.9,2.8,0.042,0.054,25,80k-100k,"Music Production, Gardening"
135,55-64,Male,Urban,Mandarin,High School,1412,85,Mobile + Desktop,3.2,3.8,0.141,0.067,18,60k-80k,"Fashion Modelling, Photography"
28,35-44,Male,Suburban,English,High School,3224,350,Tablet,4.5,7.1,0.03,0.005,61,0-20k,"Investing and Finance, DIY Crafts, Reading and Literature, Fashion Modelling"
881,25-34,Female,Rural,English,High School,839,331,Mobile Only,2.6,6.4,0.14,0.012,122,40k-60k,"Fashion Modelling, Travel and Adventure, Gardening, Data Science"
231,45-54,Female,Urban,Hindi,Technical,7309,423,Mobile Only,3.5,5.1,0.199,0.068,82,0-20k,"Travel and Adventure, Music Production, Fashion Modelling, Gourmet Cooking"
490,55-64,Female,Suburban,Mandarin,Bachelor,3610,167,Mobile Only,4.1,3.2,0.181,0.062,65,20k-40k,"Pet Care, Gourmet Cooking"
773,18-24,Male,Rural,Mandarin,PhD,3292,480,Mobile Only,1.2,7.9,0.144,0.028,133,80k-100k,"Travel and Adventure, Software Engineering, Gardening"
379,55-64,Male,Suburban,English,Bachelor,2430,26,Tablet,1.8,7.0,0.047,0.074,119,80k-100k,"Gaming, Data Science"
289,25-34,Female,Rural,Spanish,Master,671,180,Tablet,4.8,1.3,0.055,0.081,59,80k-100k,"Music Production, Gardening"
419,45-54,Male,Rural,Spanish,Master,8043,277,Mobile Only,3.3,7.0,0.099,0.029,86,40k-60k,Gaming
675,35-44,Female,Suburban,Hindi,PhD,1092,40,Tablet,2.3,7.4,0.093,0.018,81,0-20k,Photography
392,35-44,Female,Rural,Mandarin,Master,6220,255,Tablet,4.2,3.4,0.02,0.018,105,0-20k,"Gardening, Digital Marketing, Fashion Modelling, Software Engineering"
593,25-34,Female,Urban,Spanish,Master,8618,452,Desktop Only,2.8,6.5,0.172,0.022,14,40k-60k,"Fitness and Wellness, Reading and Literature, Investing and Finance, DIY Crafts"
499,65+,Male,Suburban,Mandarin,Master,2841,244,Mobile + Desktop,0.7,7.8,0.172,0.073,99,60k-80k,"Digital Marketing, Gardening"
139,25-34,Male,Urban,English,Bachelor,5396,243,Mobile Only,3.8,2.8,0.063,0.001,168,20k-40k,"Music Production, Gaming"
63,55-64,Male,Suburban,Hindi,Master,4421,108,Mobile Only,2.1,5.9,0.104,0.062,57,80k-100k,"Travel and Adventure, Data Science, Pet Care"
472,65+,Female,Urban,Spanish,High School,7609,488,Desktop Only,1.7,5.5,0.109,0.088,117,100k+,"Fashion Modelling, Reading and Literature, Digital Marketing"
648,45-54,Male,Suburban,Mandarin,PhD,3181,277,Desktop Only,4.7,4.8,0.249,0.049,93,40k-60k,"Investing and Finance, Travel and Adventure, Eco-Friendly Living"
129,18-24,Female,Suburban,English,High School,7707,438,Desktop Only,3.3,3.6,0.066,0.046,106,40k-60k,"Gaming, Software Engineering, Data Science"
977,35-44,Male,Rural,Spanish,PhD,5633,76,Mobile + Desktop,3.5,5.7,0.2,0.041,41,40k-60k,Music Production
521,35-44,Male,Rural,Hindi,Technical,6737,187,Desktop Only,2.7,1.9,0.238,0.007,95,60k-80k,"Travel and Adventure, Digital Marketing, DIY Crafts"
839,35-44,Female,Rural,Hindi,Master,4600,197,Mobile Only,3.2,3.8,0.162,0.067,156,20k-40k,"Digital Marketing, Gourmet Cooking"
963,25-34,Male,Urban,Hindi,High School,4720,311,Mobile Only,1.4,5.3,0.02,0.091,99,40k-60k,"Gaming, Gourmet Cooking, Software Engineering, Data Science"
65,25-34,Female,Rural,Mandarin,PhD,1913,491,Mobile Only,2.3,6.3,0.122,0.012,72,40k-60k,"Gaming, Gardening"
813,18-24,Female,Suburban,English,High School,5411,347,Mobile Only,0.7,6.9,0.122,0.067,89,80k-100k,"Data Science, Reading and Literature"
15,25-34,Female,Suburban,Spanish,PhD,6082,249,Mobile Only,1.7,2.8,0.238,0.015,95,20k-40k,"Software Engineering, Digital Marketing"
157,45-54,Female,Rural,Hindi,High School,4280,303,Mobile Only,4.9,4.9,0.198,0.068,146,100k+,"Pet Care, Gardening, Gaming, DIY Crafts"
41,18-24,Male,Suburban,Hindi,PhD,2770,77,Desktop Only,1.0,6.5,0.028,0.094,135,60k-80k,Pet Care
493,25-34,Female,Suburban,Hindi,PhD,5683,477,Desktop Only,4.7,6.1,0.079,0.021,160,100k+,"Photography, Eco-Friendly Living"
380,25-34,Female,Suburban,English,High School,1854,292,Mobile Only,1.7,4.7,0.028,0.06,12,80k-100k,Pet Care
188,35-44,Female,Urban,English,PhD,8066,194,Mobile Only,4.6,5.6,0.033,0.087,156,60k-80k,"Reading and Literature, Music Production, Fashion Modelling, Investing and Finance"
764,45-54,Female,Urban,Hindi,High School,4682,419,Mobile Only,2.2,8.0,0.165,0.066,112,100k+,"Pet Care, Software Engineering"
217,25-34,Female,Urban,Spanish,Technical,1158,255,Desktop Only,3.4,1.6,0.038,0.067,10,0-20k,"Photography, Software Engineering"
792,35-44,Male,Rural,Mandarin,Master,1701,12,Mobile Only,3.6,1.2,0.046,0.0,131,100k+,"Fashion Modelling, Music Production"
53,55-64,Female,Suburban,Spanish,Master,5552,362,Mobile Only,4.8,4.8,0.005,0.094,100,80k-100k,Photography
879,18-24,Female,Urban,Mandarin,High School,2667,244,Desktop Only,2.6,7.4,0.1,0.041,171,20k-40k,"Music Production, Eco-Friendly Living, Digital Marketing"
338,45-54,Female,Urban,Spanish,Master,1677,246,Desktop Only,4.4,4.5,0.089,0.079,59,100k+,Music Production
749,55-64,Female,Rural,Mandarin,Master,8152,473,Mobile Only,4.3,1.3,0.114,0.055,35,60k-80k,"Pet Care, Eco-Friendly Living"
720,45-54,Female,Suburban,Hindi,Master,7643,496,Mobile + Desktop,3.9,6.0,0.05,0.002,25,40k-60k,Music Production
725,35-44,Male,Suburban,Mandarin,Bachelor,254,302,Desktop Only,2.9,3.9,0.241,0.083,147,80k-100k,"Data Science, Reading and Literature"
296,35-44,Male,Urban,Spanish,High School,834,343,Tablet,3.8,3.0,0.161,0.005,133,40k-60k,"Digital Marketing, Pet Care, Travel and Adventure, Gaming"
702,18-24,Female,Rural,Mandarin,PhD,1024,175,Tablet,2.7,1.1,0.229,0.014,88,60k-80k,Digital Marketing
252,25-34,Female,Suburban,English,Bachelor,4576,275,Desktop Only,3.8,4.7,0.056,0.065,161,0-20k,"Gaming, Fitness and Wellness, Digital Marketing, Music Production"
727,18-24,Male,Urban,English,PhD,1096,252,Desktop Only,3.6,3.3,0.216,0.073,51,0-20k,"Digital Marketing, Gourmet Cooking"
462,45-54,Female,Rural,English,Master,9153,36,Mobile Only,2.6,7.5,0.017,0.034,150,80k-100k,"Eco-Friendly Living, Music Production, Gardening, Gourmet Cooking"
456,35-44,Female,Rural,English,Bachelor,8733,389,Mobile + Desktop,2.5,5.0,0.174,0.039,20,60k-80k,"Photography, Gaming"
997,55-64,Female,Suburban,Hindi,PhD,9712,458,Mobile Only,4.2,5.6,0.098,0.032,78,100k+,Gardening
816,35-44,Female,Urban,Mandarin,Master,623,456,Tablet,4.3,2.0,0.234,0.025,43,40k-60k,"Fitness and Wellness, Gaming, DIY Crafts"
863,35-44,Male,Urban,Hindi,Technical,9157,270,Desktop Only,5.0,2.9,0.17,0.055,31,40k-60k,Reading and Literature
270,25-34,Male,Urban,Hindi,Master,2672,101,Mobile Only,1.4,7.7,0.1,0.032,80,100k+,"Fitness and Wellness, Data Science"
202,18-24,Male,Urban,Spanish,Master,2697,351,Mobile Only,3.7,2.1,0.045,0.025,111,80k-100k,"Fashion Modelling, Gardening, Music Production, Data Science"
162,45-54,Male,Suburban,Hindi,PhD,726,68,Tablet,1.1,6.5,0.008,0.087,114,40k-60k,"Pet Care, Software Engineering"
556,35-44,Male,Urban,Mandarin,Master,4468,366,Desktop Only,2.6,6.6,0.168,0.0,21,100k+,Gardening
730,25-34,Male,Rural,Hindi,Master,9469,147,Mobile + Desktop,3.9,4.4,0.054,0.032,58,100k+,"Software Engineering, Travel and Adventure, Investing and Finance"
402,55-64,Male,Suburban,Mandarin,Bachelor,8902,418,Desktop Only,4.2,2.6,0.179,0.043,123,40k-60k,"Fashion Modelling, Pet Care, Digital Marketing"
703,25-34,Male,Urban,Spanish,Master,251,139,Tablet,1.3,4.1,0.005,0.092,33,80k-100k,"Eco-Friendly Living, Travel and Adventure"
